recording_id,topic,receive_start_s,end_s,source_median_hz,source_dt_p95_s
gait_20260909_144907_fd57c06d30d3,/HANDLE_STEER,0.0,5.0,12319.291394358997,0.9500804804999994
gait_20260909_144907_fd57c06d30d3,/HANDLE_STEER,5.0,10.0,12322.403361551636,1.000076454
gait_20260909_144907_fd57c06d30d3,/HANDLE_STEER,10.0,15.0,12347.050906890889,1.000081083
gait_20260909_144907_fd57c06d30d3,/HANDLE_STEER,15.0,20.0,12354.983382547349,1.0000783518499998
gait_20260909_144907_fd57c06d30d3,/HANDLE_STEER,20.0,25.0,12333.193557139686,1.0000799236
gait_20260909_144907_fd57c06d30d3,/HANDLE_STEER,25.0,30.0,12365.907193866511,1.00008090835
gait_20260909_144907_fd57c06d30d3,/HANDLE_STEER,30.0,35.0,12334.866968459746,1.0000799513
gait_20260909_144907_fd57c06d30d3,/HANDLE_STEER,35.0,40.0,12353.22820736129,1.00008152935
gait_20260909_144907_fd57c06d30d3,/HANDLE_STEER,40.0,45.0,12340.87978131961,1.0000798789
gait_20260909_144907_fd57c06d30d3,/HANDLE_STEER,45.0,50.0,12334.866968459746,1.000080651
gait_20260909_144907_fd57c06d30d3,/HANDLE_STEER,50.0,55.0,12358.800701979879,1.0000797717999999
gait_20260909_144907_fd57c06d30d3,/HANDLE_STEER,55.0,60.0,12332.433065719535,1.0000803114
gait_20260909_144907_fd57c06d30d3,/HANDLE_STEER,60.0,65.0,12343.545560026663,1.0000804331
gait_20260909_144907_fd57c06d30d3,/HANDLE_STEER,65.0,70.0,12350.253180190193,1.0000806249999998
gait_20260909_144907_fd57c06d30d3,/HANDLE_STEER,70.0,75.0,12361.779849062668,1.00008025315
gait_20260909_144907_fd57c06d30d3,/HANDLE_STEER,75.0,80.0,12363.690314285008,1.0000807459999999
gait_20260909_144907_fd57c06d30d3,/HANDLE_STEER,80.0,85.0,12284.861365339491,1.0000831162
gait_20260909_144907_fd57c06d30d3,/HANDLE_STEER,95.0,100.0,12363.613884338392,1.0000802404
gait_20260909_144907_fd57c06d30d3,/HANDLE_STEER,100.0,105.0,12337.14962495065,1.000082179
gait_20260909_144907_fd57c06d30d3,/HANDLE_STEER,105.0,110.0,12353.380811493584,1.00008074355
gait_20260909_144907_fd57c06d30d3,/HANDLE_STEER,110.0,115.0,12339.88992818184,1.000079045
gait_20260909_144907_fd57c06d30d3,/HANDLE_STEER,115.0,120.0,12384.054291694016,1.000080258
gait_20260909_144907_fd57c06d30d3,/IMU,0.0,5.0,200.0,0.005
gait_20260909_144907_fd57c06d30d3,/IMU,5.0,10.0,200.0,0.005
gait_20260909_144907_fd57c06d30d3,/IMU,10.0,15.0,200.0,0.005
gait_20260909_144907_fd57c06d30d3,/IMU,15.0,20.0,200.0,0.005
gait_20260909_144907_fd57c06d30d3,/IMU,20.0,25.0,200.0,0.005
gait_20260909_144907_fd57c06d30d3,/IMU,25.0,30.0,200.0,0.005
gait_20260909_144907_fd57c06d30d3,/IMU,30.0,35.0,200.0,0.005
gait_20260909_144907_fd57c06d30d3,/IMU,35.0,40.0,200.0,0.005
gait_20260909_144907_fd57c06d30d3,/IMU,40.0,45.0,200.0,0.005
gait_20260909_144907_fd57c06d30d3,/IMU,45.0,50.0,200.0,0.005
gait_20260909_144907_fd57c06d30d3,/IMU,50.0,55.0,200.0,0.005
gait_20260909_144907_fd57c06d30d3,/IMU,55.0,60.0,200.0,0.005
gait_20260909_144907_fd57c06d30d3,/IMU,60.0,65.0,200.0,0.005
gait_20260909_144907_fd57c06d30d3,/IMU,65.0,70.0,200.0,0.005
gait_20260909_144907_fd57c06d30d3,/IMU,70.0,75.0,200.0,0.005
gait_20260909_144907_fd57c06d30d3,/IMU,75.0,80.0,200.0,0.005
gait_20260909_144907_fd57c06d30d3,/IMU,80.0,85.0,200.0,0.005
gait_20260909_144907_fd57c06d30d3,/IMU,85.0,90.0,200.0,0.005
gait_20260909_144907_fd57c06d30d3,/IMU,90.0,95.0,200.0,0.005
gait_20260909_144907_fd57c06d30d3,/IMU,95.0,100.0,200.0,0.005
gait_20260909_144907_fd57c06d30d3,/IMU,100.0,105.0,200.0,0.005
gait_20260909_144907_fd57c06d30d3,/IMU,105.0,110.0,200.0,0.005
gait_20260909_144907_fd57c06d30d3,/IMU,110.0,115.0,200.0,0.005
gait_20260909_144907_fd57c06d30d3,/IMU,115.0,120.0,200.0,0.005
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA,0.0,5.0,199.9983200141119,0.0050125539
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA,5.0,10.0,199.9983200141119,0.00500939055
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA,10.0,15.0,200.0099604960327,0.0050111396
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA,15.0,20.0,200.0041400856998,0.005010834
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA,20.0,25.0,200.0099604960327,0.005010542
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA,25.0,30.0,200.0099604960327,0.00501143155
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA,30.0,35.0,199.9983200141119,0.00501141705
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA,35.0,40.0,200.0099604960327,0.00500995805
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA,40.0,45.0,200.0041400856998,0.0050105565999999995
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA,45.0,50.0,200.0099604960327,0.00501172355
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA,50.0,55.0,200.0099604960327,0.00501115515
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA,55.0,60.0,199.9983200141119,0.0050120447
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA,60.0,65.0,200.0099604960327,0.005014625
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA,65.0,70.0,199.9983200141119,0.00501054205
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA,70.0,75.0,199.9983200141119,0.0050131971
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA,75.0,80.0,200.0099604960327,0.00501583575
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA,80.0,85.0,199.9983200141119,0.005014626
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA,85.0,90.0,199.9983200141119,0.0050114471
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA,90.0,95.0,199.9983200141119,0.00501259855
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA,95.0,100.0,199.9983200141119,0.005011417
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA,100.0,105.0,200.0099604960327,0.00501141705
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA,105.0,110.0,200.0099604960327,0.0050087920499999996
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA,110.0,115.0,200.0041400856998,0.005009959
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA,115.0,120.0,199.9983200141119,0.005009959
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA_10HZ,0.0,5.0,10.000046900219962,0.10000726
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA_10HZ,5.0,10.0,9.99990110097811,0.1000146392
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA_10HZ,10.0,15.0,9.999959450164429,0.1000140565
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA_10HZ,15.0,20.0,9.999944800304702,0.10000919925
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA_10HZ,20.0,25.0,9.999974000067601,0.10000742005
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA_10HZ,25.0,30.0,9.999988600012996,0.100006385
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA_10HZ,30.0,35.0,10.000003200001025,0.10000466364999999
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA_10HZ,35.0,40.0,10.000017750031507,0.1000099725
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA_10HZ,40.0,45.0,10.000076050578365,0.100007552
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA_10HZ,45.0,50.0,10.000017750031507,0.10001652045000001
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA_10HZ,50.0,55.0,10.000017750031507,0.1000138959
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA_10HZ,55.0,60.0,9.999857352034873,0.1000106577
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA_10HZ,60.0,65.0,9.99998855001311,0.10000981245
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA_10HZ,65.0,70.0,9.99994485030415,0.1000139241
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA_10HZ,70.0,75.0,9.999974000067601,0.10001853325
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA_10HZ,75.0,80.0,10.000017750031507,0.1000106138
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA_10HZ,80.0,85.0,10.000017750031507,0.10001109505
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA_10HZ,85.0,90.0,9.99998855001311,0.1000107171
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA_10HZ,90.0,95.0,10.00003230010433,0.10000845565
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA_10HZ,95.0,100.0,9.999974000067601,0.100008135
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA_10HZ,100.0,105.0,9.999959450164429,0.10000766814999999
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA_10HZ,105.0,110.0,9.999959400164835,0.10000712905
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA_10HZ,110.0,115.0,10.000046900219962,0.1000077116
gait_20260909_144907_fd57c06d30d3,/JOINTS_DATA_10HZ,115.0,120.0,10.000003200001025,0.10000819279999999
gait_20260909_144907_fd57c06d30d3,/MOTION_INFO,0.0,5.0,20.000006200001923,0.050010922
gait_20260909_144907_fd57c06d30d3,/MOTION_INFO,5.0,10.0,19.999948000135202,0.0500113452
gait_20260909_144907_fd57c06d30d3,/MOTION_INFO,10.0,15.0,20.00006440020737,0.0500144657
gait_20260909_144907_fd57c06d30d3,/MOTION_INFO,15.0,20.0,19.999948000135202,0.0500141592
gait_20260909_144907_fd57c06d30d3,/MOTION_INFO,20.0,25.0,19.999948000135202,0.0500115196
gait_20260909_144907_fd57c06d30d3,/MOTION_INFO,25.0,30.0,19.999948000135202,0.050008107100000004
gait_20260909_144907_fd57c06d30d3,/MOTION_INFO,30.0,35.0,20.00006440020737,0.05000901125
gait_20260909_144907_fd57c06d30d3,/MOTION_INFO,35.0,40.0,20.000064800209955,0.05001036715
gait_20260909_144907_fd57c06d30d3,/MOTION_INFO,40.0,45.0,20.00006460020866,0.0500110095
gait_20260909_144907_fd57c06d30d3,/MOTION_INFO,45.0,50.0,19.999948000135202,0.0500109803
gait_20260909_144907_fd57c06d30d3,/MOTION_INFO,50.0,55.0,20.000123200758917,0.050018213
gait_20260909_144907_fd57c06d30d3,/MOTION_INFO,55.0,60.0,19.9998898006072,0.05001332795
gait_20260909_144907_fd57c06d30d3,/MOTION_INFO,60.0,65.0,19.999948000135202,0.0500147276
gait_20260909_144907_fd57c06d30d3,/MOTION_INFO,65.0,70.0,20.00006460020866,0.05001243835
gait_20260909_144907_fd57c06d30d3,/MOTION_INFO,70.0,75.0,19.999948000135202,0.050011519549999994
gait_20260909_144907_fd57c06d30d3,/MOTION_INFO,75.0,80.0,20.000006200001923,0.050009696349999994
gait_20260909_144907_fd57c06d30d3,/MOTION_INFO,80.0,85.0,19.999948000135202,0.05001009075
gait_20260909_144907_fd57c06d30d3,/MOTION_INFO,85.0,90.0,20.000123000756457,0.05001277405
gait_20260909_144907_fd57c06d30d3,/MOTION_INFO,90.0,95.0,19.999948000135202,0.0500209699
gait_20260909_144907_fd57c06d30d3,/MOTION_INFO,95.0,100.0,19.9999480001352,0.05001833065
gait_20260909_144907_fd57c06d30d3,/MOTION_INFO,100.0,105.0,20.00000640000205,0.05001662345
gait_20260909_144907_fd57c06d30d3,/MOTION_INFO,105.0,110.0,19.99983120142466,0.05001452405
gait_20260909_144907_fd57c06d30d3,/MOTION_INFO,110.0,115.0,20.000064800209955,0.050016186549999994
gait_20260909_144907_fd57c06d30d3,/MOTION_INFO,115.0,120.0,19.999948000135202,0.050017922
gait_20260909_144907_fd57c06d30d3,/STEER,0.0,5.0,12319.291394358997,0.9500804804999994
gait_20260909_144907_fd57c06d30d3,/STEER,5.0,10.0,12322.403361551636,1.000076454
gait_20260909_144907_fd57c06d30d3,/STEER,10.0,15.0,12347.050906890889,1.000081083
gait_20260909_144907_fd57c06d30d3,/STEER,15.0,20.0,12354.983382547349,1.0000783518499998
gait_20260909_144907_fd57c06d30d3,/STEER,20.0,25.0,12333.193557139686,1.0000799236
gait_20260909_144907_fd57c06d30d3,/STEER,25.0,30.0,12365.907193866511,1.00008090835
gait_20260909_144907_fd57c06d30d3,/STEER,30.0,35.0,12334.866968459746,1.0000799513
gait_20260909_144907_fd57c06d30d3,/STEER,35.0,40.0,12353.22820736129,1.00008152935
gait_20260909_144907_fd57c06d30d3,/STEER,40.0,45.0,12340.87978131961,1.0000798789
gait_20260909_144907_fd57c06d30d3,/STEER,45.0,50.0,12334.866968459746,1.000080651
gait_20260909_144907_fd57c06d30d3,/STEER,50.0,55.0,12358.800701979879,1.0000797717999999
gait_20260909_144907_fd57c06d30d3,/STEER,55.0,60.0,12332.433065719535,1.0000803114
gait_20260909_144907_fd57c06d30d3,/STEER,60.0,65.0,12343.545560026663,1.0000804331
gait_20260909_144907_fd57c06d30d3,/STEER,65.0,70.0,12350.253180190193,1.0000806249999998
gait_20260909_144907_fd57c06d30d3,/STEER,70.0,75.0,12361.779849062668,1.00008025315
gait_20260909_144907_fd57c06d30d3,/STEER,75.0,80.0,12363.690314285008,1.0000807459999999
gait_20260909_144907_fd57c06d30d3,/STEER,80.0,85.0,12284.861365339491,1.0000831162
gait_20260909_144907_fd57c06d30d3,/STEER,95.0,100.0,12363.613884338392,1.0000802404
gait_20260909_144907_fd57c06d30d3,/STEER,100.0,105.0,12337.14962495065,1.000082179
gait_20260909_144907_fd57c06d30d3,/STEER,105.0,110.0,12353.380811493584,1.00008074355
gait_20260909_144907_fd57c06d30d3,/STEER,110.0,115.0,12339.88992818184,1.000079045
gait_20260909_144907_fd57c06d30d3,/STEER,115.0,120.0,12384.054291694016,1.000080258
gait_20260909_144907_fd57c06d30d3,/rslidar_front/points,0.0,5.0,10.000081100657725,0.10010942215
gait_20260909_144907_fd57c06d30d3,/rslidar_front/points,5.0,10.0,10.000057250327758,0.1001028897
gait_20260909_144907_fd57c06d30d3,/rslidar_front/points,10.0,15.0,10.000152552327185,0.10007475655
gait_20260909_144907_fd57c06d30d3,/rslidar_front/points,15.0,20.0,9.999914200736157,0.10010753850000001
gait_20260909_144907_fd57c06d30d3,/rslidar_front/points,20.0,25.0,9.999938050383777,0.1003144861
gait_20260909_144907_fd57c06d30d3,/rslidar_front/points,25.0,30.0,10.004159729615575,0.10034893760000001
gait_20260909_144907_fd57c06d30d3,/rslidar_front/points,30.0,35.0,10.004040431849615,0.10044571149999999
gait_20260909_144907_fd57c06d30d3,/rslidar_front/points,35.0,40.0,10.002251206679087,0.10038586864999999
gait_20260909_144907_fd57c06d30d3,/rslidar_front/points,40.0,45.0,10.002775970387303,0.10037916884999999
gait_20260909_144907_fd57c06d30d3,/rslidar_front/points,45.0,50.0,10.004493868578358,0.10042479075
gait_20260909_144907_fd57c06d30d3,/rslidar_front/points,50.0,55.0,10.001142180442717,0.100329673
gait_20260909_144907_fd57c06d30d3,/rslidar_front/points,55.0,60.0,10.001786118965125,0.10038710854999999
gait_20260909_144907_fd57c06d30d3,/rslidar_front/points,60.0,65.0,9.999544620737971,0.100343609
gait_20260909_144907_fd57c06d30d3,/rslidar_front/points,65.0,70.0,10.002060374426831,0.1005844471
gait_20260909_144907_fd57c06d30d3,/rslidar_front/points,70.0,75.0,10.001595254443085,0.10039857595
gait_20260909_144907_fd57c06d30d3,/rslidar_front/points,75.0,80.0,10.006415162792942,0.1003354903
gait_20260909_144907_fd57c06d30d3,/rslidar_front/points,80.0,85.0,10.000736754276687,0.1002078891
gait_20260909_144907_fd57c06d30d3,/rslidar_front/points,85.0,90.0,10.000009500009025,0.10010770545
gait_20260909_144907_fd57c06d30d3,/rslidar_front/points,90.0,95.0,9.999997600000576,0.1000822778
gait_20260909_144907_fd57c06d30d3,/rslidar_front/points,95.0,100.0,10.000009600009216,0.10024907565
gait_20260909_144907_fd57c06d30d3,/rslidar_front/points,100.0,105.0,10.000355262620705,0.10023274435
gait_20260909_144907_fd57c06d30d3,/rslidar_front/points,105.0,110.0,10.000200254010085,0.10010474905
gait_20260909_144907_fd57c06d30d3,/rslidar_front/points,110.0,115.0,10.001380640590531,0.10038702505
gait_20260909_144907_fd57c06d30d3,/rslidar_front/points,115.0,120.0,9.999699509029753,0.1002041822
gait_20260909_144907_fd57c06d30d3,/rslidar_rear/points,0.0,5.0,9.9998903512023,0.1000769975
gait_20260909_144907_fd57c06d30d3,/rslidar_rear/points,5.0,10.0,9.999854602114086,0.1000789641
gait_20260909_144907_fd57c06d30d3,/rslidar_rear/points,10.0,15.0,10.000438669242227,0.100092506
gait_20260909_144907_fd57c06d30d3,/rslidar_rear/points,15.0,20.0,10.000295708744108,0.1000955107
gait_20260909_144907_fd57c06d30d3,/rslidar_rear/points,20.0,25.0,10.000200204008085,0.10027219115
gait_20260909_144907_fd57c06d30d3,/rslidar_rear/points,25.0,30.0,10.005770628094341,0.10046560780000001
gait_20260909_144907_fd57c06d30d3,/rslidar_rear/points,30.0,35.0,10.004004653082653,0.1005002742
gait_20260909_144907_fd57c06d30d3,/rslidar_rear/points,35.0,40.0,9.999949950250498,0.1004864097
gait_20260909_144907_fd57c06d30d3,/rslidar_rear/points,40.0,45.0,10.008193958598753,0.1004486203
gait_20260909_144907_fd57c06d30d3,/rslidar_rear/points,45.0,50.0,10.0022630620291,0.10039453535
gait_20260909_144907_fd57c06d30d3,/rslidar_rear/points,50.0,55.0,10.004350641985434,0.10063877084999999
gait_20260909_144907_fd57c06d30d3,/rslidar_rear/points,55.0,60.0,10.002394323141102,0.1002462864
gait_20260909_144907_fd57c06d30d3,/rslidar_rear/points,60.0,65.0,10.000450620304951,0.1003142954
gait_20260909_144907_fd57c06d30d3,/rslidar_rear/points,65.0,70.0,10.0029071949326,0.10035775895
gait_20260909_144907_fd57c06d30d3,/rslidar_rear/points,70.0,75.0,9.996398747369266,0.100371694
gait_20260909_144907_fd57c06d30d3,/rslidar_rear/points,75.0,80.0,9.996946782498423,0.10045868164999999
gait_20260909_144907_fd57c06d30d3,/rslidar_rear/points,80.0,85.0,10.001499874928744,0.10033359555
gait_20260909_144907_fd57c06d30d3,/rslidar_rear/points,85.0,90.0,10.000009500009025,0.10007863065
gait_20260909_144907_fd57c06d30d3,/rslidar_rear/points,90.0,95.0,10.000104951101461,0.1001071813
gait_20260909_144907_fd57c06d30d3,/rslidar_rear/points,95.0,100.0,10.000152602328711,0.10023102745
gait_20260909_144907_fd57c06d30d3,/rslidar_rear/points,100.0,105.0,10.000593735250062,0.1001423598
gait_20260909_144907_fd57c06d30d3,/rslidar_rear/points,105.0,110.0,9.99980690372869,0.10020296595
gait_20260909_144907_fd57c06d30d3,/rslidar_rear/points,110.0,115.0,9.99774505859076,0.1002406476
gait_20260909_144907_fd57c06d30d3,/rslidar_rear/points,115.0,120.0,10.000796363414418,0.100185299
gait_20260909_145241_9cae0ba51169,/HANDLE_STEER,0.0,5.0,12319.367277296638,1.0000792068
gait_20260909_145241_9cae0ba51169,/HANDLE_STEER,5.0,10.0,12369.042759780821,1.0000845898
gait_20260909_145241_9cae0ba51169,/IMU,0.0,5.0,200.0,0.005
gait_20260909_145241_9cae0ba51169,/IMU,5.0,10.0,200.0,0.005
gait_20260909_145241_9cae0ba51169,/IMU,10.0,15.0,200.0,0.005
gait_20260909_145241_9cae0ba51169,/IMU,15.0,16.698716726999976,200.0,0.005
gait_20260909_145241_9cae0ba51169,/JOINTS_DATA,0.0,5.0,199.9983200141119,0.0050093604
gait_20260909_145241_9cae0ba51169,/JOINTS_DATA,5.0,10.0,200.010000500025,0.0050099880999999995
gait_20260909_145241_9cae0ba51169,/JOINTS_DATA,10.0,15.0,200.0099604960327,0.005009084
gait_20260909_145241_9cae0ba51169,/JOINTS_DATA,15.0,16.698716726999976,200.010000500025,0.0050328836
gait_20260909_145241_9cae0ba51169,/JOINTS_DATA_10HZ,0.0,5.0,9.999959450164429,0.10000845565
gait_20260909_145241_9cae0ba51169,/JOINTS_DATA_10HZ,5.0,10.0,9.999974000067601,0.10000728865
gait_20260909_145241_9cae0ba51169,/JOINTS_DATA_10HZ,10.0,15.0,10.000046900219962,0.10000699765
gait_20260909_145241_9cae0ba51169,/JOINTS_DATA_10HZ,15.0,16.698716726999976,9.999988600012996,0.10000376025
gait_20260909_145241_9cae0ba51169,/MOTION_INFO,0.0,5.0,19.999948000135202,0.050010922
gait_20260909_145241_9cae0ba51169,/MOTION_INFO,5.0,10.0,19.99983120142466,0.050009535949999996
gait_20260909_145241_9cae0ba51169,/MOTION_INFO,10.0,15.0,19.999948000135202,0.0500080196
gait_20260909_145241_9cae0ba51169,/MOTION_INFO,15.0,16.698716726999976,20.00006440020737,0.050011563149999994
gait_20260909_145241_9cae0ba51169,/STEER,0.0,5.0,12319.367277296638,1.0000792068
gait_20260909_145241_9cae0ba51169,/STEER,5.0,10.0,12369.042759780821,1.0000845898
gait_20260909_145241_9cae0ba51169,/rslidar_front/points,0.0,5.0,10.00004530020521,0.10012960395
gait_20260909_145241_9cae0ba51169,/rslidar_front/points,5.0,10.0,10.000510226031732,0.10029268250000001
gait_20260909_145241_9cae0ba51169,/rslidar_front/points,10.0,15.0,10.000104901100412,0.1000800606
gait_20260909_145241_9cae0ba51169,/rslidar_front/points,15.0,16.698716726999976,10.000093000864908,0.10006362225
gait_20260909_145241_9cae0ba51169,/rslidar_rear/points,0.0,5.0,10.000104901100412,0.10028327684999999
gait_20260909_145241_9cae0ba51169,/rslidar_rear/points,5.0,10.0,10.000700949129524,0.1002393845
gait_20260909_145241_9cae0ba51169,/rslidar_rear/points,10.0,15.0,10.000093000864908,0.10007648464999999
gait_20260909_145241_9cae0ba51169,/rslidar_rear/points,15.0,16.698716726999976,10.000057250327758,0.1001149415
gait_20260909_145331_616f9d8038d9,/HANDLE_STEER,0.0,5.0,12368.354328614805,1.00025064455
gait_20260909_145331_616f9d8038d9,/HANDLE_STEER,5.0,10.0,12364.683989588937,1.00008186455
gait_20260909_145331_616f9d8038d9,/HANDLE_STEER,10.0,15.0,12348.04190925424,1.000064318
gait_20260909_145331_616f9d8038d9,/HANDLE_STEER,15.0,20.0,12368.583797155226,1.0000803379
gait_20260909_145331_616f9d8038d9,/HANDLE_STEER,20.0,25.0,12341.945954618664,1.0000806039
gait_20260909_145331_616f9d8038d9,/HANDLE_STEER,25.0,30.0,12309.131529224956,1.00008162175
gait_20260909_145331_616f9d8038d9,/HANDLE_STEER,30.0,35.0,12322.327441207097,1.000082736
gait_20260909_145331_616f9d8038d9,/HANDLE_STEER,35.0,40.0,12378.842083111545,0.30008509199999894
gait_20260909_145331_616f9d8038d9,/HANDLE_STEER,40.0,45.0,12321.340561853129,1.0000807401999998
gait_20260909_145331_616f9d8038d9,/HANDLE_STEER,45.0,50.0,12358.418863890553,1.00008087495
gait_20260909_145331_616f9d8038d9,/HANDLE_STEER,50.0,55.0,12377.692921816302,1.00008145575
gait_20260909_145331_616f9d8038d9,/HANDLE_STEER,55.0,60.0,12392.955843898328,1.2013932397999993
gait_20260909_145331_616f9d8038d9,/HANDLE_STEER,60.0,65.0,12382.060870211239,1.000081532
gait_20260909_145331_616f9d8038d9,/HANDLE_STEER,65.0,70.0,12346.136276652222,1.0000777086000001
gait_20260909_145331_616f9d8038d9,/HANDLE_STEER,70.0,75.0,12335.323432180392,1.0000827129999998
gait_20260909_145331_616f9d8038d9,/HANDLE_STEER,75.0,80.0,12359.946357832807,1.0000812276
gait_20260909_145331_616f9d8038d9,/HANDLE_STEER,80.0,85.0,12319.139631288152,1.0000803021
gait_20260909_145331_616f9d8038d9,/HANDLE_STEER,85.0,90.0,12342.174444293596,0.4000824729999986
gait_20260909_145331_616f9d8038d9,/IMU,0.0,5.0,200.0,0.005
gait_20260909_145331_616f9d8038d9,/IMU,5.0,10.0,200.0,0.005
gait_20260909_145331_616f9d8038d9,/IMU,10.0,15.0,200.0,0.005
gait_20260909_145331_616f9d8038d9,/IMU,15.0,20.0,200.0,0.005
gait_20260909_145331_616f9d8038d9,/IMU,20.0,25.0,200.0,0.005
gait_20260909_145331_616f9d8038d9,/IMU,25.0,30.0,200.0,0.005
gait_20260909_145331_616f9d8038d9,/IMU,30.0,35.0,200.0,0.005
gait_20260909_145331_616f9d8038d9,/IMU,35.0,40.0,200.0,0.005
gait_20260909_145331_616f9d8038d9,/IMU,40.0,45.0,200.0,0.005
gait_20260909_145331_616f9d8038d9,/IMU,45.0,50.0,200.0,0.005
gait_20260909_145331_616f9d8038d9,/IMU,50.0,55.0,200.0,0.005
gait_20260909_145331_616f9d8038d9,/IMU,55.0,60.0,200.0,0.005
gait_20260909_145331_616f9d8038d9,/IMU,60.0,65.0,200.0,0.005
gait_20260909_145331_616f9d8038d9,/IMU,65.0,70.0,200.0,0.005
gait_20260909_145331_616f9d8038d9,/IMU,70.0,75.0,200.0,0.005
gait_20260909_145331_616f9d8038d9,/IMU,75.0,80.0,200.0,0.005
gait_20260909_145331_616f9d8038d9,/IMU,80.0,85.0,200.0,0.005
gait_20260909_145331_616f9d8038d9,/IMU,85.0,90.0,200.0,0.005
gait_20260909_145331_616f9d8038d9,/IMU,90.0,93.26002346299998,200.0,0.005
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA,0.0,5.0,199.9983200141119,0.005009668
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA,5.0,10.0,200.0099604960327,0.0050102500999999995
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA,10.0,15.0,200.0099604960327,0.005012584
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA,15.0,20.0,200.010000500025,0.005016667
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA,20.0,25.0,200.0099604960327,0.005015252699999999
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA,25.0,30.0,200.010000500025,0.00501054205
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA,30.0,35.0,200.010000500025,0.00501172355
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA,35.0,40.0,199.9983200141119,0.0050096971
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA,40.0,45.0,200.0099604960327,0.0050137801
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA,45.0,50.0,200.010000500025,0.005014626
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA,50.0,55.0,200.0099604960327,0.0050172646
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA,55.0,60.0,199.9983200141119,0.005008792
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA,60.0,65.0,200.0099604960327,0.005009667
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA,65.0,70.0,200.010000500025,0.00501259855
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA,70.0,75.0,200.010000500025,0.00501609765
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA,75.0,80.0,199.9983200141119,0.0050114325
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA,80.0,85.0,200.010000500025,0.00502047355
gait_20260909_145331_616f9d8038d9,/JOINTS_DATA,85.0,90.0,199.9983200141119,0.005012875
