frame,timestamp,x,y,z,qx,qy,qz,qw
4.740000000000000000e+02,1.789367522350061178e+09,6.854475753100000190e+01,8.752385779000000809e+00,5.327095102000000360e+00,8.550497000000000652e-03,3.709586999999999867e-03,5.393435829999999598e-01,8.420342200000000554e-01
4.750000000000000000e+02,1.789367522950067759e+09,6.853688918500000682e+01,8.752613702999999745e+00,5.340383464000000302e+00,-5.170013999999999686e-03,-2.633509000000000023e-03,7.263237270000000301e-01,6.873282910000000356e-01
4.760000000000000000e+02,1.789367523350532055e+09,6.854005485899999428e+01,8.761289437000000291e+00,5.368828641000000346e+00,-2.541277000000000206e-03,9.408988000000000074e-03,8.527458159999999898e-01,5.222351830000000472e-01
4.770000000000000000e+02,1.789367524649995804e+09,6.817669327500000520e+01,9.588514356999999322e+00,5.374388534999999578e+00,-7.981824000000000210e-03,1.554657499999999998e-02,8.355234849999999547e-01,5.491767490000000196e-01
4.780000000000000000e+02,1.789367525850103855e+09,6.791848259200000371e+01,1.008630181999999920e+01,5.383964832000000200e+00,-8.869969000000000117e-03,-9.358484000000000247e-03,9.381118980000000551e-01,3.460921969999999903e-01
4.790000000000000000e+02,1.789367527250021219e+09,6.723611282000000244e+01,1.066307344199999996e+01,5.390926168000000018e+00,-1.131653099999999947e-02,6.414091000000000237e-03,9.399557069999999737e-01,3.410484770000000165e-01
4.800000000000000000e+02,1.789367527950034142e+09,6.671570111200000497e+01,1.129053114899999954e+01,5.394733352000000259e+00,-1.001934800000000084e-02,1.519052400000000039e-02,9.032743469999999775e-01,4.286774010000000135e-01
4.810000000000000000e+02,1.789367528650005817e+09,6.619944607499999734e+01,1.191753590899999971e+01,5.398278894999999800e+00,-3.137029999999999853e-03,2.405585000000000015e-02,8.825143500000000030e-01,4.696593419999999797e-01
4.820000000000000000e+02,1.789367529350073099e+09,6.576081888100000583e+01,1.264569330900000033e+01,5.403806958999999743e+00,-4.456436000000000251e-03,1.930307599999999887e-02,8.761580890000000288e-01,4.816165840000000142e-01
4.830000000000000000e+02,1.789367530050016165e+09,6.545073299800000655e+01,1.347740443100000007e+01,5.402392508000000149e+00,1.578810199999999830e-02,3.872082699999999933e-02,8.008919530000000453e-01,5.973470629999999559e-01
4.840000000000000000e+02,1.789367530750228167e+09,6.538692049700000553e+01,1.430766738600000032e+01,5.406858260999999999e+00,-2.735729999999999911e-04,1.475313200000000040e-02,7.287063270000000426e-01,6.846673349999999880e-01
4.850000000000000000e+02,1.789367531350082874e+09,6.529166908899999555e+01,1.483732468100000013e+01,5.417730125000000285e+00,5.664675000000000092e-03,-6.662852999999999831e-03,8.661450240000000411e-01,4.997162350000000086e-01
4.860000000000000000e+02,1.789367532550043821e+09,6.471623257000000251e+01,1.540943828700000040e+01,5.431426435999999747e+00,-1.312045300000000067e-02,-1.247909999999999916e-04,9.242661370000000431e-01,3.815231920000000110e-01
4.870000000000000000e+02,1.789367533249984264e+09,6.403807157500000358e+01,1.599895090699999933e+01,5.449964653000000325e+00,-1.386059199999999970e-02,2.682274000000000116e-03,9.263139400000000023e-01,3.764879469999999895e-01
4.880000000000000000e+02,1.789367533949995995e+09,6.338898578100000236e+01,1.664375108500000167e+01,5.462148643999999997e+00,-1.242866299999999952e-02,4.207856999999999743e-03,9.206701689999999827e-01,3.901208299999999740e-01
4.890000000000000000e+02,1.789367534550032139e+09,6.288790707100000077e+01,1.727057588699999968e+01,5.460688636000000429e+00,-2.245291999999999861e-03,1.910152500000000114e-02,8.905116969999999910e-01,4.545536359999999831e-01
4.900000000000000000e+02,1.789367535249991894e+09,6.237992150800000246e+01,1.799632928000000121e+01,5.473885927000000429e+00,-1.348859500000000079e-02,-6.406741999999999992e-03,9.088701259999999449e-01,4.168118339999999922e-01
4.910000000000000000e+02,1.789367535949996948e+09,6.181834992099999937e+01,1.869688630099999926e+01,5.485804824999999774e+00,-1.227897900000000063e-02,-3.574800000000000265e-04,8.938432370000000127e-01,4.482112970000000085e-01
4.920000000000000000e+02,1.789367536650031805e+09,6.133855850799999843e+01,1.947457883799999934e+01,5.483984646999999768e+00,-2.469740000000000108e-04,1.833338400000000118e-02,8.326160689999999587e-01,5.535470249999999703e-01
4.930000000000000000e+02,1.789367537849992990e+09,6.093502717900000221e+01,2.017284527400000016e+01,5.518272779000000128e+00,-9.062311999999999451e-03,1.288000000000000082e-03,8.740304639999999514e-01,4.857848940000000226e-01
4.940000000000000000e+02,1.789367538649994850e+09,6.053831632100000348e+01,2.090313041499999969e+01,5.547133224000000418e+00,-5.457288000000000243e-03,3.796814999999999826e-03,8.659296100000000163e-01,5.001216979999999479e-01
4.950000000000000000e+02,1.789367539850016117e+09,6.010031395200000048e+01,2.168837471100000158e+01,5.563113630000000143e+00,2.866838999999999932e-03,1.116935500000000060e-02,8.456137070000000477e-01,5.336707640000000197e-01
4.960000000000000000e+02,1.789367541550001144e+09,5.974693365099999909e+01,2.244839985300000151e+01,5.584803716999999779e+00,-4.495881000000000183e-03,1.955001999999999955e-03,8.472638900000000195e-01,5.311495710000000425e-01
4.970000000000000000e+02,1.789367542249989748e+09,5.929250826300000199e+01,2.314173144700000151e+01,5.619144202000000199e+00,3.661760000000000015e-03,-2.378846800000000011e-02,9.460968370000000238e-01,3.229883519999999786e-01
4.980000000000000000e+02,1.789367542650014877e+09,5.923743303900000257e+01,2.321205493200000092e+01,5.614514950000000226e+00,-1.477344999999999917e-03,-2.689295599999999911e-02,9.953359459999999714e-01,9.263336799999999371e-02
4.990000000000000000e+02,1.789367543050574064e+09,5.930538380699999834e+01,2.318791131400000083e+01,5.669722254999999933e+00,6.252816999999999924e-03,-3.202374000000000193e-02,9.893430509999999733e-01,-1.419003540000000063e-01
5.000000000000000000e+02,1.789367543450355053e+09,5.933902923800000195e+01,2.313109165999999917e+01,5.637606052999999839e+00,7.312525000000000275e-03,-2.800928499999999835e-02,9.326212759999999991e-01,-3.596937069999999737e-01
5.010000000000000000e+02,1.789367543850089073e+09,5.937007050199999725e+01,2.316094799100000046e+01,5.559099890999999793e+00,-1.256764800000000071e-02,2.504641800000000085e-02,-8.304921699999999740e-01,5.563249820000000234e-01
5.020000000000000000e+02,1.789367544250169039e+09,5.940382617800000276e+01,2.317911863000000139e+01,5.594577174000000319e+00,-1.156393900000000051e-02,2.275301999999999880e-02,-6.902462769999999637e-01,7.231242310000000062e-01
5.030000000000000000e+02,1.789367544650139809e+09,5.943631827899999820e+01,2.319670516700000107e+01,5.603546659000000041e+00,-3.348990000000000040e-03,1.925788700000000131e-02,-5.135946150000000321e-01,8.578102880000000319e-01
5.040000000000000000e+02,1.789367548249984980e+09,5.976818087499999876e+01,2.245204059499999971e+01,5.582910088000000215e+00,1.860530300000000012e-02,2.174565999999999999e-02,-5.276630209999999543e-01,8.489715570000000433e-01
5.050000000000000000e+02,1.789367549649993896e+09,5.988954538200000144e+01,2.160977358199999898e+01,5.552945508999999724e+00,1.921678599999999959e-02,2.003306100000000131e-02,-6.648242130000000527e-01,7.464838630000000252e-01
5.060000000000000000e+02,1.789367550550003767e+09,6.004255359399999747e+01,2.080762436099999846e+01,5.535025818000000264e+00,1.850333999999999920e-03,3.054884199999999966e-02,-5.923189629999999761e-01,8.051220970000000365e-01
5.070000000000000000e+02,1.789367551350162983e+09,6.032020993100000084e+01,2.003793298800000144e+01,5.517314748000000435e+00,-2.102057000000000057e-03,3.150665200000000304e-02,-4.994927069999999802e-01,8.657424259999999538e-01
5.080000000000000000e+02,1.789367552149991274e+09,6.084297292499999799e+01,1.939821783000000011e+01,5.511479236999999642e+00,1.450450600000000034e-02,2.189982999999999860e-02,-4.371880389999999728e-01,8.989864490000000208e-01
5.090000000000000000e+02,1.789367552849997044e+09,6.132170573399999824e+01,1.875578601100000142e+01,5.504902764999999754e+00,1.453922700000000005e-02,2.027528699999999948e-02,-4.478177970000000174e-01,8.937766750000000204e-01
5.100000000000000000e+02,1.789367553550008774e+09,6.179654174200000227e+01,1.809783115700000167e+01,5.492469147999999635e+00,1.609093500000000065e-02,1.909521499999999872e-02,-4.510859790000000258e-01,8.921310970000000395e-01
5.110000000000000000e+02,1.789367554250024080e+09,6.234183991199999753e+01,1.749672992200000010e+01,5.491645204000000113e+00,1.173191099999999938e-02,2.212556499999999982e-02,-4.177576789999999929e-01,9.082132699999999614e-01
5.120000000000000000e+02,1.789367554950044870e+09,6.291406185200000323e+01,1.686736621800000080e+01,5.475982959000000427e+00,-5.148701000000000319e-03,2.549003500000000116e-02,-3.499184160000000099e-01,9.364191640000000261e-01
5.130000000000000000e+02,1.789367555649986744e+09,6.349821521599999841e+01,1.620576732199999981e+01,5.463170208000000194e+00,9.206726999999999619e-03,2.094827299999999989e-02,-4.105726290000000223e-01,9.115407410000000432e-01
5.140000000000000000e+02,1.789367556350101233e+09,6.411752254499999992e+01,1.555018090899999983e+01,5.454850719000000403e+00,-7.318693999999999721e-03,2.315931599999999924e-02,-3.486156630000000201e-01,9.369510140000000264e-01
5.150000000000000000e+02,1.789367557049988270e+09,6.481111853000000167e+01,1.500002905400000053e+01,5.450230711999999755e+00,7.350559000000000433e-03,2.093491299999999944e-02,-3.449939419999999979e-01,9.383426230000000423e-01
5.160000000000000000e+02,1.789367557750001192e+09,6.534352298500000700e+01,1.428088110700000080e+01,5.413606096999999728e+00,2.601335600000000137e-02,1.432608900000000018e-02,-5.219504059999999779e-01,8.524587040000000115e-01
5.170000000000000000e+02,1.789367558450000286e+09,6.579259495899999877e+01,1.354835119400000032e+01,5.410053485999999801e+00,1.126240700000000032e-02,1.487861600000000076e-02,-4.742458900000000033e-01,8.801946489999999956e-01
5.180000000000000000e+02,1.789367559149989128e+09,6.628341143699999805e+01,1.279275355799999936e+01,5.412066419000000295e+00,9.219767000000000240e-03,1.489119399999999996e-02,-4.744833580000000217e-01,8.800902179999999797e-01
5.190000000000000000e+02,1.789367560149993896e+09,6.668789200899999514e+01,1.209042748699999947e+01,5.404659446000000145e+00,1.030758499999999932e-02,1.477555300000000030e-02,-5.046848800000000024e-01,8.631156399999999618e-01
5.200000000000000000e+02,1.789367561650041103e+09,6.717257947800000295e+01,1.132860429599999996e+01,5.404682486999999647e+00,-7.784670999999999952e-03,2.357430300000000131e-02,-4.433301379999999847e-01,8.960145309999999474e-01
5.210000000000000000e+02,1.789367562350008965e+09,6.775660465199999294e+01,1.064848047699999967e+01,5.409241068000000041e+00,4.832427999999999724e-03,2.133686200000000158e-02,-4.333794890000000066e-01,9.009459499999999954e-01
5.220000000000000000e+02,1.789367563050029993e+09,6.834698205700000528e+01,9.943253376999999560e+00,5.396422042000000197e+00,-9.798931999999999781e-03,2.505337800000000115e-02,-3.888680119999999851e-01,9.209006349999999674e-01
5.230000000000000000e+02,1.789367563650004864e+09,6.885383110099999726e+01,9.577246417999999650e+00,5.415197527000000122e+00,-1.750091200000000041e-02,2.745595999999999887e-03,-1.458951139999999924e-01,9.891414440000000363e-01
5.240000000000000000e+02,1.789367564050019979e+09,6.892676549399999431e+01,9.521651649000000717e+00,5.436810919000000020e+00,-1.929306800000000002e-02,5.204437999999999599e-03,1.014125939999999948e-01,9.946437439999999963e-01
5.250000000000000000e+02,1.789367565350065947e+09,6.963611658599999998e+01,9.893748482999999538e+00,5.398234185999999823e+00,3.445992000000000152e-03,2.168589300000000122e-02,2.185348870000000110e-01,9.755820570000000025e-01
5.260000000000000000e+02,1.789367565850084782e+09,6.997914588999999808e+01,9.990344123999999937e+00,5.405524001999999939e+00,1.737736299999999984e-02,5.208275000000000057e-03,-2.489748999999999868e-03,9.998323369999999599e-01
5.270000000000000000e+02,1.789367566150521994e+09,6.998972899999999697e+01,1.004154346099999984e+01,5.402195983000000368e+00,1.110594600000000022e-02,7.942308999999999827e-03,-2.140414429999999979e-01,9.767291529999999611e-01
5.280000000000000000e+02,1.789367566550483227e+09,6.997863173899999367e+01,1.004949219400000082e+01,5.375960026999999641e+00,2.065947900000000143e-02,2.610310000000000017e-04,-4.365098379999999834e-01,8.994622169999999528e-01
5.290000000000000000e+02,1.789367566950986147e+09,6.998144713000000650e+01,1.003737005099999990e+01,5.329033106999999880e+00,9.173841999999999761e-03,7.451130000000000470e-04,-6.222596919999999754e-01,7.827567699999999906e-01
5.300000000000000000e+02,1.789367568450022936e+09,7.015688351100000375e+01,9.250794056000000154e+00,5.332946420999999937e+00,1.041129699999999991e-02,2.296289600000000000e-02,-6.384773929999999487e-01,7.692274890000000420e-01
5.310000000000000000e+02,1.789367570049998283e+09,7.033923417699999447e+01,8.347183197999999749e+00,5.324397624999999579e+00,8.876536000000000842e-03,2.016566300000000034e-02,-6.324670519999999740e-01,7.742738420000000454e-01
5.320000000000000000e+02,1.789367571250462770e+09,7.051641470100000220e+01,7.541370367999999935e+00,5.401690737000000020e+00,-7.283603700000000625e-02,-1.120280889999999974e-01,-6.452226119999999732e-01,7.522183199999999959e-01
5.330000000000000000e+02,1.789367572551152229e+09,7.052011390699999538e+01,6.702538811000000152e+00,5.638007462000000025e+00,-4.036889000000000102e-03,-1.597678400000000082e-02,-7.063480140000000240e-01,7.076728970000000229e-01
5.340000000000000000e+02,1.789367573450362921e+09,7.052292668900000194e+01,6.084972657999999868e+00,5.649288945000000339e+00,1.021058000000000035e-02,-1.834216300000000160e-02,-8.401269150000000296e-01,5.419834650000000531e-01
5.350000000000000000e+02,1.789367573850422144e+09,7.055066162699999666e+01,6.057531217000000190e+00,5.645572798999999975e+00,-8.077119000000000659e-03,8.045840000000000283e-03,9.413302369999999586e-01,-3.372942489999999904e-01
5.360000000000000000e+02,1.789367575150224924e+09,6.980589138400000593e+01,5.578914093999999935e+00,5.637901518999999695e+00,-2.094882400000000131e-02,-2.379380000000000113e-04,9.599232439999999533e-01,-2.794788999999999746e-01
5.370000000000000000e+02,1.789367576750138283e+09,6.911745577799999296e+01,5.099800121000000352e+00,5.654110414999999890e+00,8.957137000000000432e-03,-1.415928299999999994e-02,9.315585969999999882e-01,-3.632049900000000053e-01
5.380000000000000000e+02,1.789367578150415182e+09,6.859671646099999975e+01,4.425093669999999868e+00,5.859142011000000316e+00,7.710521200000000630e-02,4.427025899999999931e-02,8.815674650000000501e-01,-4.636094649999999984e-01
5.390000000000000000e+02,1.789367579051048040e+09,6.819601991599999735e+01,3.693858871000000210e+00,5.971800135999999704e+00,-7.557402999999999864e-03,-8.105137999999999579e-03,8.725635000000000474e-01,-4.883749889999999816e-01
5.400000000000000000e+02,1.789367579550370932e+09,6.801112109599999656e+01,3.347017713000000061e+00,5.980742275999999968e+00,-1.038801200000000029e-02,1.904337000000000044e-02,-7.246390990000000087e-01,6.887870609999999783e-01
5.410000000000000000e+02,1.789367579950623274e+09,6.796430387499999881e+01,3.317028414000000147e+00,5.981081610000000381e+00,-4.088543000000000038e-03,1.052280700000000034e-02,-5.515869009999999628e-01,8.340410329999999872e-01
5.420000000000000000e+02,1.789367580950460911e+09,6.848131604799999650e+01,2.606487015999999990e+00,5.967143538000000191e+00,2.444525999999999817e-03,3.226506700000000144e-02,-4.281123339999999833e-01,9.031460679999999686e-01
5.430000000000000000e+02,1.789367581550022125e+09,6.901845779399999969e+01,2.150692551000000119e+00,5.959477795999999827e+00,-5.299825999999999669e-03,1.481479200000000024e-02,-2.386732360000000108e-01,9.709724610000000089e-01
5.440000000000000000e+02,1.789367582250087976e+09,6.931899377400000617e+01,2.111704229999999960e+00,5.952972199000000408e+00,-1.329140499999999919e-02,6.346342999999999950e-03,-1.239922799999999999e-02,9.998146439999999746e-01
5.450000000000000000e+02,1.789367582850355864e+09,6.993381228600000554e+01,2.290706096000000080e+00,5.964172235999999572e+00,-1.617178600000000049e-02,1.088970499999999952e-02,2.050649890000000031e-01,9.785541570000000355e-01
